created_date,deliverey_category_id,weekday,first_created_at,time_bucket,total_distance,sum_product,source_latitude,source_longitude,destination_latitude,destination_longitude,final_customer_fare,final_biker_fare,first_customer_fare,hyper_ack
9/30/2022,0,5,2022-09-30 16:47:34+00:00,121,1.4313,3,35.67267227,51.88040543,36.68222046,52.880867,130000,130000,130000,0
9/27/2022,0,2,2022-09-27 09:23:41+00:00,77,0.2401,4,35.32427216,48.06241226,36.32297516,49.06354141,200000,200000,200000,0
9/19/2022,0,1,2022-09-19 10:01:36+00:00,87,0.6244,3,37.58286667,53.67404938,38.58300018,54.67699814,300000,300000,300000,0
10/11/2022,0,2,2022-10-11 07:21:42+00:00,65,3.2566,5,30.60465813,53.50363159,31.62392998,54.50345993,200000,200000,200000,0
11/8/2022,0,2,2022-11-08 10:36:53+00:00,84,3.4424,4,35.6192131,51.85905457,36.628479,52.87282562,200000,200000,200000,0
9/12/2022,4,1,2022-09-12 08:53:25+00:00,80,1.2806,5,38.28117752,50.59762955,39.28886414,51.60146332,410000,410000,410000,0
8/6/2022,0,6,2022-08-06 10:16:06+00:00,88,4.0726,4,33.64844513,52.68951416,34.63864899,53.66257858,260000,260000,260000,0
8/22/2022,0,1,2022-08-22 11:28:30+00:00,95,0.9739,5,37.31484222,60.58316803,38.32004929,61.58937073,160000,160000,160000,0
11/12/2022,0,6,2022-11-12 18:37:59+00:00,132,2.9334,3,37.21282578,58.68441772,38.22119904,59.66532135,220000,220000,220000,0
10/28/2022,0,5,2022-10-28 17:11:52+00:00,124,1.5148,3,33.67965698,52.69857788,34.67970657,53.68980026,170000,170000,170000,0
8/10/2022,0,3,2022-08-10 13:42:45+00:00,109,1.0888,3,37.54834366,53.67550278,38.54405594,54.68321991,300000,300000,300000,0
8/16/2022,0,2,2022-08-16 15:14:34+00:00,118,1.5898,3,33.65279007,52.73209763,34.66124725,53.7310257,170000,170000,170000,0
8/21/2022,0,7,2022-08-21 09:52:45+00:00,86,2.4303,3,28.1877594,57.27397156,29.18471909,58.28646469,360000,360000,360000,0
8/13/2022,0,6,2022-08-13 09:51:49+00:00,86,3.5132,3,33.72488403,52.6622963,34.70110321,53.66752243,240000,240000,240000,0
7/12/2022,0,2,2022-07-12 11:58:35+00:00,98,2.7594,3,33.66284561,52.70531464,34.67816544,53.70308685,210000,210000,210000,0
10/5/2022,4,3,2022-10-05 09:50:52+00:00,80,3.4137,5,38.27475739,50.59420776,39.25799942,51.5929985,590000,590000,590000,0
10/1/2022,4,6,2022-10-01 18:18:58+00:00,130,7.5254,6,37.35533142,60.50080109,38.36764908,61.48701477,900000,500000,500000,0
7/24/2022,4,7,2022-07-24 07:46:48+00:00,73,5.26,2,30.68538475,53.47140121,31.67879868,54.46730423,640000,360000,360000,0
9/29/2022,0,4,2022-09-29 11:29:45+00:00,89,0.6163,3,31.30038834,58.08230591,32.30418396,59.08285904,240000,240000,240000,0
8/2/2022,0,2,2022-08-02 14:29:58+00:00,113,1.4687,2,37.55635452,53.67124557,38.55685806,54.6859436,320000,320000,320000,0
9/6/2022,0,2,2022-09-06 09:36:48+00:00,84,2.5057,2,33.65557861,52.64614868,34.65045166,53.63968658,200000,200000,200000,0
9/10/2022,0,6,2022-09-10 10:56:34+00:00,92,2.4058,2,35.59667969,51.86461639,36.6113472,52.85779953,160000,160000,160000,0
7/2/2022,0,6,2022-07-02 14:31:57+00:00,114,2.3006,2,33.62501907,52.65431213,34.63856506,53.66225052,190000,190000,190000,0
9/13/2022,0,2,2022-09-13 16:37:36+00:00,126,0.972,2,37.37143707,60.51287842,38.36994934,61.51601028,160000,160000,160000,0
8/15/2022,0,1,2022-08-15 12:35:46+00:00,102,2.265,2,28.20977974,57.34294891,29.19867134,58.34925842,350000,350000,350000,0
11/9/2022,0,3,2022-11-09 12:15:56+00:00,94,1.7773,2,36.71265793,51.98498535,37.72507858,52.98619461,240000,240000,240000,0
9/21/2022,0,3,2022-09-21 17:38:56+00:00,132,3.3675,3,37.56865692,53.67713928,38.55340576,54.66023254,400000,400000,400000,0
8/3/2022,0,3,2022-08-03 16:08:58+00:00,123,2.7131,2,37.55638885,53.6713028,38.57197189,54.67354584,370000,370000,370000,0
7/20/2022,0,3,2022-07-20 16:41:19+00:00,127,2.9817,2,38.53058624,46.079319,39.54233551,47.08525848,270000,270000,270000,0
9/30/2022,0,5,2022-09-30 12:51:46+00:00,98,3.4165,2,31.28240967,58.03190231,32.29174614,59.02673721,290000,290000,290000,0
9/1/2022,0,4,2022-09-01 08:19:55+00:00,76,0.7702,4,33.62989426,52.63755798,34.63235474,53.64151001,160000,160000,160000,0
7/24/2022,0,7,2022-07-24 09:50:22+00:00,86,1.5567,4,37.32260895,60.59225464,38.32116318,61.58841705,170000,170000,170000,0
8/10/2022,0,3,2022-08-10 08:39:50+00:00,78,4.5543,4,30.57325554,53.61521912,31.57411957,54.58687592,250000,250000,250000,0
8/5/2022,0,5,2022-08-05 13:55:57+00:00,110,2.8384,2,38.48178101,58.31894302,39.48389053,59.33946228,370000,370000,370000,0
11/6/2022,0,7,2022-11-06 16:29:58+00:00,119,3.602,2,34.45425034,49.33627701,35.43405533,50.32518005,350000,350000,350000,0
9/28/2022,0,3,2022-09-28 14:38:59+00:00,108,0.7311,2,38.40264511,47.26822662,39.40411758,48.27300644,300000,300000,300000,0
7/29/2022,0,5,2022-07-29 17:53:49+00:00,134,3.7346,3,37.54834366,53.67550278,38.53030396,54.67402649,420000,420000,420000,0
9/12/2022,0,1,2022-09-12 11:20:16+00:00,95,1.2274,2,39.07397842,47.29097366,40.06856155,48.29605484,150000,150000,150000,0
9/12/2022,0,1,2022-09-12 07:49:40+00:00,73,2.2004,2,36.72489929,51.98074341,37.71618271,52.98766327,250000,250000,250000,0
10/1/2022,0,6,2022-10-01 12:21:50+00:00,95,1.3034,3,39.07452393,47.23888397,40.07409286,48.24491501,150000,150000,150000,0
7/9/2022,0,6,2022-07-09 07:08:39+00:00,69,1.2851,2,32.29475594,49.63967514,33.29029083,50.64663315,190000,190000,190000,0
8/22/2022,0,1,2022-08-22 08:46:58+00:00,79,2.5272,2,33.63739014,52.65132141,34.63000107,53.63499832,200000,200000,200000,0
9/1/2022,0,4,2022-09-01 09:57:53+00:00,86,2.9246,2,30.62039375,53.50509262,31.62820053,54.4973793,190000,190000,190000,0
8/16/2022,0,2,2022-08-16 07:36:38+00:00,72,2.7429,8,33.65644073,52.72927094,34.64270401,53.73451233,210000,210000,210000,0
8/2/2022,0,2,2022-08-02 09:20:26+00:00,83,1.7625,2,33.65720367,52.70778275,34.64797592,53.70028687,180000,180000,180000,0
10/25/2022,0,2,2022-10-25 14:44:55+00:00,109,1.9975,2,37.56423569,54.04486847,38.55324173,55.04473495,200000,200000,200000,0
9/19/2022,0,1,2022-09-19 08:57:26+00:00,80,2.5887,2,36.7108078,51.98448181,37.72566986,52.98858643,260000,260000,260000,0
7/19/2022,0,2,2022-07-19 09:18:41+00:00,82,3.3144,2,37.2747879,60.57100296,38.28863144,61.59310532,230000,230000,230000,0
9/28/2022,0,3,2022-09-28 12:08:51+00:00,93,2.9636,2,28.18907547,57.34027863,29.20936012,58.3458786,380000,380000,380000,0
8/23/2022,0,2,2022-08-23 13:20:58+00:00,107,2.3553,2,38.48009109,58.32743073,39.46393967,59.32243729,350000,350000,350000,0
9/15/2022,0,4,2022-09-15 08:33:18+00:00,78,3.5677,2,37.27448654,51.00380325,38.29429626,51.99591064,220000,220000,220000,0
8/25/2022,0,4,2022-08-25 08:30:59+00:00,78,3.1986,2,33.72147369,52.64722443,34.72861481,53.66312027,230000,230000,230000,0
10/9/2022,0,7,2022-10-09 15:39:49+00:00,114,1.0876,2,31.30500031,58.05790329,32.30075073,59.05815506,240000,240000,240000,0
11/9/2022,0,3,2022-11-09 12:42:51+00:00,97,4.0631,2,37.29079437,60.58596039,38.29879379,61.56467056,260000,260000,260000,0
9/6/2022,0,2,2022-09-06 10:57:58+00:00,92,1.6058,4,28.19944572,57.34468842,29.19156837,58.33948135,320000,320000,320000,0
9/17/2022,4,6,2022-09-17 08:27:49+00:00,77,1.754,2,38.26471329,50.587883,39.26064682,51.5969429,430000,430000,430000,0
7/20/2022,0,3,2022-07-20 08:51:46+00:00,80,2.089,10,33.70338821,52.66524506,34.69226837,53.65873718,180000,180000,180000,0
8/11/2022,0,4,2022-08-11 09:00:48+00:00,81,1.5375,4,30.59207726,53.52197647,31.59181976,54.52962875,150000,150000,150000,0
9/1/2022,0,4,2022-09-01 06:51:56+00:00,68,7.8139,2,33.6593399,52.70863342,34.66930389,53.73032761,390000,390000,390000,0
8/27/2022,0,6,2022-08-27 07:21:18+00:00,71,1.4799,2,36.83052826,51.99557495,37.82132721,52.99516678,230000,230000,230000,0
9/20/2022,0,2,2022-09-20 07:53:28+00:00,74,3.7874,6,33.66281509,52.65550995,34.65014267,53.64218903,250000,250000,250000,0
8/28/2022,0,7,2022-08-28 07:56:43+00:00,74,1.9579,2,36.71265793,51.98498535,37.70460892,52.97796249,240000,240000,240000,0
10/17/2022,0,1,2022-10-17 16:10:53+00:00,118,3.4248,2,33.67559052,52.71805573,34.69456482,53.71364594,240000,240000,240000,0
8/27/2022,0,6,2022-08-27 06:47:52+00:00,67,3.2979,15,33.62565994,52.63674927,34.62293243,53.65945435,230000,230000,230000,0
10/25/2022,0,2,2022-10-25 07:42:08+00:00,67,2.0751,2,39.06589508,47.31347656,40.05368805,48.31314468,180000,180000,180000,0
7/19/2022,0,2,2022-07-19 13:21:37+00:00,107,3.6708,4,37.32292938,60.51700592,38.317379,61.50143433,250000,250000,250000,0
9/14/2022,0,3,2022-09-14 06:49:47+00:00,67,2.6333,2,36.86397171,51.96101761,37.87660217,52.96325684,270000,270000,270000,0
11/13/2022,0,7,2022-11-13 07:37:56+00:00,66,1.5023,2,33.62615585,52.6451683,34.6344223,53.64928818,170000,170000,170000,0
8/25/2022,0,4,2022-08-25 14:25:58+00:00,113,6.7219,2,33.66558838,52.72386932,34.66951752,53.73057938,360000,360000,360000,0
9/7/2022,0,3,2022-09-07 14:11:13+00:00,112,2.0148,2,30.6074276,53.48894501,31.60128212,54.5016098,160000,160000,160000,0
9/19/2022,0,1,2022-09-19 15:21:37+00:00,119,3.6579,5,36.83103561,51.94509125,37.81653976,52.94549942,310000,310000,310000,0
9/27/2022,0,2,2022-09-27 17:22:39+00:00,125,0.8691,6,37.30724335,60.50930405,38.31027603,61.51428223,160000,160000,160000,0
10/8/2022,4,6,2022-10-08 15:43:53+00:00,115,4.1179,2,33.61403275,52.66664505,34.5940094,53.66586685,530000,530000,530000,0
10/17/2022,0,1,2022-10-17 10:36:59+00:00,84,1.0028,4,37.31601334,60.49697113,38.31164551,61.50206757,160000,160000,160000,0
8/2/2022,0,2,2022-08-02 10:53:02+00:00,92,2.3985,3,35.6259613,51.9070816,36.61718369,52.91249084,160000,160000,160000,0
7/7/2022,0,4,2022-07-07 05:59:52+00:00,62,1.4385,3,37.30670929,60.50892258,38.30845642,61.51382446,170000,170000,170000,0
8/27/2022,0,6,2022-08-27 09:11:29+00:00,82,2.3342,6,37.3614006,60.50735092,38.37434006,61.50622559,190000,190000,190000,0
7/31/2022,0,7,2022-07-31 11:54:43+00:00,98,3.8868,7,33.65644073,52.72927094,34.65680695,53.75490952,260000,260000,260000,0
8/28/2022,0,7,2022-08-28 07:43:34+00:00,73,2.4167,2,30.59620476,53.47924423,31.59112167,54.49425507,170000,170000,170000,0
8/1/2022,0,1,2022-08-01 14:20:55+00:00,113,5.1031,8,35.66690445,51.89216232,36.64981461,52.91337967,280000,280000,280000,0
8/9/2022,0,2,2022-08-09 08:25:58+00:00,77,3.8559,2,36.30802536,47.99966812,37.28755569,49.01362228,430000,430000,430000,0
10/11/2022,0,2,2022-10-11 14:28:42+00:00,107,3.6686,5,30.69472122,53.45849228,31.6855278,54.44628525,220000,220000,220000,0
9/17/2022,0,6,2022-09-17 06:55:49+00:00,68,2.8008,4,33.69622421,52.63008499,34.68343735,53.64163208,210000,210000,210000,0
8/21/2022,0,7,2022-08-21 13:35:56+00:00,108,0.7219,1,33.63739014,52.65132141,34.63706207,53.64484787,160000,160000,160000,0
9/23/2022,0,5,2022-09-23 16:33:59+00:00,120,10.1549,1,39.02995682,47.38539124,40.03664398,48.38161469,480000,480000,480000,0
7/2/2022,4,6,2022-07-02 07:54:57+00:00,74,6.3562,1,37.36692047,60.47187424,38.38381577,61.46524811,630000,350000,350000,0
8/30/2022,0,2,2022-08-30 06:35:59+00:00,66,4.8258,1,39.02995682,47.38539124,40.0536232,48.39075851,310000,310000,310000,0
11/2/2022,0,3,2022-11-02 14:58:06+00:00,110,3.715,1,39.0789299,47.36135101,40.07030106,48.34830093,260000,260000,260000,0
8/21/2022,0,7,2022-08-21 14:32:50+00:00,114,0.1289,1,30.61937141,53.48725128,31.62005234,54.48690414,140000,140000,140000,0
11/10/2022,0,4,2022-11-10 10:14:58+00:00,82,0.429,1,30.58607864,53.53990555,31.58334732,54.54099655,140000,140000,140000,0
9/13/2022,0,2,2022-09-13 11:57:56+00:00,98,1.7565,1,37.32843399,60.59263992,38.31854248,61.60034561,180000,180000,180000,0
10/30/2022,0,7,2022-10-30 10:25:39+00:00,83,2.5989,1,37.82175827,55.45048141,38.81410599,56.44636917,400000,400000,400000,0
8/20/2022,0,6,2022-08-20 18:43:09+00:00,139,1.4486,1,37.55714798,53.69234085,38.56764221,54.68379211,320000,320000,320000,0
10/17/2022,0,1,2022-10-17 12:44:57+00:00,97,2.9243,1,29.96028519,51.83711243,30.97605705,52.832901,330000,330000,330000,0
9/22/2022,0,4,2022-09-22 14:20:24+00:00,107,2.4363,1,37.31784439,60.51042175,38.31099701,61.49361038,200000,200000,200000,0
11/6/2022,0,7,2022-11-06 12:51:57+00:00,98,2.871,1,37.55986786,53.68926239,38.57240295,54.6771698,370000,370000,370000,0
11/7/2022,0,1,2022-11-07 14:19:41+00:00,106,0.7994,1,37.35509109,60.5350647,38.36077118,61.53202438,160000,160000,160000,0
8/27/2022,0,6,2022-08-27 08:48:56+00:00,79,1.5784,1,30.63599968,53.49100113,31.63834381,54.4821167,150000,150000,150000,0
7/14/2022,0,4,2022-07-14 08:39:08+00:00,78,2.3793,1,30.63599968,53.49100113,31.62781525,54.49000931,170000,170000,170000,0
8/20/2022,0,6,2022-08-20 13:50:53+00:00,110,2.2587,1,36.84422684,51.92195129,37.85028458,52.92093658,250000,250000,250000,0
7/9/2022,0,6,2022-07-09 12:53:45+00:00,104,2.0286,1,37.84847641,55.42695236,38.83599091,56.42178726,360000,360000,360000,0
10/23/2022,0,7,2022-10-23 09:32:58+00:00,78,1.3191,1,28.1877594,57.27397156,29.18415642,58.27774429,310000,310000,310000,0
9/18/2022,0,7,2022-09-18 16:16:37+00:00,124,2.0252,1,36.84044647,52.01544571,37.83194733,53.02365112,240000,240000,240000,0
8/21/2022,0,7,2022-08-21 10:54:23+00:00,92,4.0785,1,38.26629639,50.58902359,39.2864151,51.60653687,340000,340000,340000,0
8/2/2022,0,2,2022-08-02 12:46:07+00:00,103,3.4452,1,36.86397171,51.96101761,37.84986877,52.97459412,260000,260000,260000,0
8/14/2022,0,7,2022-08-14 16:50:58+00:00,128,3.3462,1,34.49033356,49.35997772,35.47528076,50.36257553,340000,340000,340000,0
7/26/2022,0,2,2022-07-26 17:24:12+00:00,131,2.5063,1,36.3045578,47.98024368,37.30164337,48.990242,360000,360000,360000,0
8/12/2022,0,5,2022-08-12 10:09:39+00:00,87,2.5485,1,32.35208893,49.68008423,33.33615303,50.67560577,220000,220000,220000,0
11/2/2022,0,3,2022-11-02 14:18:36+00:00,106,1.3967,1,33.6658783,52.66108704,34.66769791,53.6727829,170000,170000,170000,0
9/12/2022,0,1,2022-09-12 17:10:21+00:00,130,2.4475,1,33.71383667,52.62837982,34.70256805,53.61780548,200000,200000,200000,0
7/19/2022,0,2,2022-07-19 15:27:55+00:00,119,3.7458,1,37.28367615,60.5932312,38.27467346,61.57585144,250000,250000,250000,0
8/2/2022,0,2,2022-08-02 11:19:20+00:00,94,2.4806,1,36.86285019,51.95704269,37.85490799,52.96481323,230000,230000,230000,0
9/6/2022,0,2,2022-09-06 03:50:58+00:00,50,1.9617,1,33.66558838,52.72386932,34.67004013,53.7309761,260000,260000,260000,0
8/31/2022,0,3,2022-08-31 08:54:56+00:00,80,1.2507,1,33.65557861,52.64614868,34.65830994,53.65454483,170000,170000,170000,0
8/19/2022,0,5,2022-08-19 07:22:34+00:00,71,2.2974,1,37.31912613,60.62145615,38.30950546,61.60911179,190000,190000,190000,0
10/26/2022,0,3,2022-10-26 17:50:43+00:00,128,2.0503,1,33.65982056,52.71560669,34.65650177,53.73245239,180000,180000,180000,0
8/12/2022,0,5,2022-08-12 17:38:41+00:00,132,2.2067,1,37.31822586,60.61844254,38.30624008,61.61872482,190000,190000,190000,0
9/3/2022,0,6,2022-09-03 16:01:57+00:00,123,2.0257,1,37.32424545,60.48324585,38.31377029,61.49973297,180000,180000,180000,0
7/14/2022,0,4,2022-07-14 18:06:48+00:00,135,1.0462,1,37.28833008,60.57749176,38.28875732,61.58179855,160000,160000,160000,0
7/2/2022,0,6,2022-07-02 08:33:18+00:00,78,2.4659,1,37.33184433,60.50463486,38.32098389,61.51218796,200000,200000,200000,0
7/17/2022,0,7,2022-07-17 10:32:38+00:00,90,4.0619,1,37.6651268,49.49534988,38.67432785,50.51961136,320000,320000,320000,0
8/23/2022,0,2,2022-08-23 11:21:51+00:00,95,1.9142,1,30.62581253,53.52169037,31.61594582,54.51839828,160000,160000,160000,0
10/6/2022,0,4,2022-10-06 14:44:41+00:00,109,2.926,1,33.65982056,52.71560669,34.67723846,53.72636414,220000,220000,220000,0
7/19/2022,0,2,2022-07-19 16:02:58+00:00,123,2.3057,1,37.28427505,60.54841232,38.2894516,61.53347397,190000,190000,190000,0
7/10/2022,0,7,2022-07-10 18:33:35+00:00,138,3.5106,1,32.3102932,49.6819725,33.29050636,50.68938065,250000,250000,250000,0
7/21/2022,4,4,2022-07-21 15:41:54+00:00,121,3.1071,9,30.6849575,53.47120667,31.6855545,54.44965363,390000,390000,390000,0
7/26/2022,4,2,2022-07-26 09:13:53+00:00,82,3.5305,1,30.60395622,53.56254959,31.59510231,54.57224274,420000,420000,420000,0
7/5/2022,4,2,2022-07-05 08:54:54+00:00,80,2.9582,1,33.67230225,52.69936752,34.68589783,53.71091843,340000,340000,340000,0
7/13/2022,4,3,2022-07-13 08:28:55+00:00,77,2.8454,3,33.6501236,52.71609497,34.66601181,53.71604919,430000,430000,430000,0
7/26/2022,4,2,2022-07-26 09:13:45+00:00,82,3.3826,5,37.31941986,60.61926651,38.30076599,61.63482666,470000,470000,470000,0
10/12/2022,0,3,2022-10-12 16:04:24+00:00,117,4.1852,3,36.70976257,51.96789551,37.72405624,52.99051285,340000,340000,340000,0
11/5/2022,0,6,2022-11-05 14:53:42+00:00,110,4.3629,15,33.70339966,52.71572495,34.68717957,53.7326889,270000,270000,270000,0
7/31/2022,0,7,2022-07-31 09:21:55+00:00,83,4.3308,3,35.64795685,51.88182449,36.63970184,52.86686325,240000,240000,240000,0
10/10/2022,0,1,2022-10-10 16:27:56+00:00,119,3.5612,10,38.47272491,58.32855988,39.45211792,59.32658386,410000,410000,410000,0
7/22/2022,0,5,2022-07-22 17:23:51+00:00,131,2.2876,1,36.79746246,51.90033722,37.79673386,52.88577271,220000,220000,220000,0
9/13/2022,0,2,2022-09-13 08:48:55+00:00,79,4.9532,2,37.55714798,53.69234085,38.55248642,54.66559982,500000,500000,500000,0
7/2/2022,0,6,2022-07-02 04:27:38+00:00,53,3.9489,4,37.29030609,60.50730896,38.31434631,61.51311493,360000,360000,360000,0
9/6/2022,0,2,2022-09-06 15:16:53+00:00,118,2.3609,1,33.6872406,52.67103577,34.67609787,53.66383743,190000,190000,190000,0
11/1/2022,0,2,2022-11-01 10:14:40+00:00,82,4.5391,1,36.72489929,51.98074341,37.74416733,52.99922562,370000,370000,370000,0
9/10/2022,0,6,2022-09-10 14:01:42+00:00,111,3.3028,40,36.82780457,51.94490814,37.84226227,52.95375824,300000,300000,300000,0
7/27/2022,0,3,2022-07-27 11:35:17+00:00,96,3.3836,3,33.63734055,52.65123367,34.64617157,53.67060471,240000,240000,240000,0
7/6/2022,0,3,2022-07-06 14:23:44+00:00,113,2.0935,2,36.85922623,51.96674728,37.85604858,52.98004532,210000,210000,210000,0
10/29/2022,0,6,2022-10-29 17:13:44+00:00,124,4.6863,2,37.37654495,60.46752548,38.35662079,61.48083115,290000,290000,290000,0
10/17/2022,0,1,2022-10-17 12:56:30+00:00,98,2.6605,3,36.31145477,47.99182892,37.29637909,48.99873734,370000,370000,370000,0
10/14/2022,0,5,2022-10-14 16:29:38+00:00,119,0.9421,2,36.82105637,51.94556427,37.82061386,52.93850327,220000,220000,220000,0
9/1/2022,0,4,2022-09-01 14:05:41+00:00,111,4.4966,1,39.06586838,47.35691452,40.07500076,48.38399887,290000,290000,290000,0
8/24/2022,0,3,2022-08-24 14:38:20+00:00,114,3.2821,4,36.86481476,51.97102356,37.87998581,52.95534897,290000,290000,290000,0
9/22/2022,0,4,2022-09-22 10:27:29+00:00,83,3.6128,1,32.28706741,49.63756943,33.3013382,50.65246582,250000,250000,250000,0
8/25/2022,0,4,2022-08-25 09:12:55+00:00,82,1.393,1,39.05721664,47.26995087,40.05040741,48.26926804,160000,160000,160000,0
8/1/2022,0,1,2022-08-01 16:20:53+00:00,125,2.1215,5,37.3614006,60.50735092,38.34680939,61.50245667,180000,180000,180000,0
11/6/2022,0,7,2022-11-06 08:33:18+00:00,72,2.1536,2,36.71637344,51.98283386,37.70565796,52.98711014,250000,250000,250000,0
10/12/2022,0,3,2022-10-12 04:15:45+00:00,46,3.4131,4,33.65644073,52.72927094,34.64641953,53.70620346,330000,330000,330000,0
8/21/2022,0,7,2022-08-21 07:35:18+00:00,72,5.9082,2,37.33546066,60.50619507,38.35124588,61.49069214,340000,340000,340000,0
11/6/2022,0,7,2022-11-06 12:06:12+00:00,93,3.9826,1,35.6421814,51.86436844,36.66149902,52.86245728,220000,220000,220000,0
11/13/2022,0,7,2022-11-13 10:38:28+00:00,84,3.681,5,30.59063721,53.54194641,31.58541489,54.51843643,220000,220000,220000,0
8/28/2022,0,7,2022-08-28 07:25:40+00:00,71,3.2472,1,33.63280487,52.65055466,34.62902069,53.63196564,230000,230000,230000,0
8/29/2022,0,1,2022-08-29 13:37:27+00:00,108,2.6082,1,33.62808609,52.67174911,34.63991547,53.68193436,200000,200000,200000,0
7/9/2022,0,6,2022-07-09 15:29:26+00:00,119,3.9098,2,36.83655167,51.97093964,37.8158226,52.98318863,290000,290000,290000,0
10/26/2022,0,3,2022-10-26 16:23:39+00:00,119,3.0055,3,33.64773178,52.71568298,34.64335632,53.6926651,220000,220000,220000,0
7/19/2022,0,2,2022-07-19 07:53:13+00:00,74,3.4514,4,37.33766556,60.55126572,38.3257103,61.56672668,240000,240000,240000,0
11/12/2022,0,6,2022-11-12 11:12:57+00:00,88,3.9298,3,37.30967331,60.49944305,38.33018875,61.48403931,260000,260000,260000,0
8/19/2022,0,5,2022-08-19 05:31:42+00:00,60,2.8622,4,33.6501236,52.71609497,34.64724731,53.73673248,210000,210000,210000,0
8/3/2022,0,3,2022-08-03 07:05:14+00:00,69,2.9612,4,36.81227493,51.90395737,37.80126953,52.89556885,250000,250000,250000,0
9/22/2022,0,4,2022-09-22 11:41:17+00:00,91,1.2099,4,36.73617172,51.97203827,37.73714066,52.96940994,220000,220000,220000,0
7/31/2022,0,7,2022-07-31 10:21:36+00:00,89,2.2833,7,36.81966019,51.98905945,37.81899643,52.9981842,220000,220000,220000,0
8/2/2022,0,2,2022-08-02 09:27:53+00:00,83,2.0015,2,30.56553268,53.59371567,31.57351303,54.60834122,160000,160000,160000,0
8/16/2022,0,2,2022-08-16 15:29:56+00:00,119,10.155,1,39.02995682,47.38539124,40.03661728,48.38161087,480000,480000,480000,0
11/9/2022,0,3,2022-11-09 18:26:04+00:00,131,1.2511,1,36.86346054,51.96217346,37.85819626,52.96741486,230000,230000,230000,0
7/14/2022,0,4,2022-07-14 06:41:57+00:00,67,1.0395,2,37.32876587,60.52889633,38.33058548,61.53716278,160000,160000,160000,0
10/2/2022,0,7,2022-10-02 15:59:15+00:00,116,4.4437,3,30.61548996,53.50608826,31.60471535,54.48398972,250000,250000,250000,0
11/13/2022,0,7,2022-11-13 05:52:58+00:00,56,2.3883,3,37.33766556,60.55126572,38.32567978,61.55278778,280000,280000,280000,0
